filename,meanpositive,meannegative,perc_positive,perc_negative,perc_neutral,total_postive,total_negative,total_neutral,std_positive,std_negative,new_cases,new_death,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
DailyTweets/corona_tweets_71.csv,0.274251090643543,-0.269649771621534,0.403624715903155,0.244471864255684,0.351903419841161,1390894,842452,1212662,0.000181844888678,0.00025653900186,205340,10442,11284104,711781,1628592,59970,3360966,121344
DailyTweets/corona_tweets_72.csv,0.275091667891809,-0.19810261159526,0.355270967100993,0.296471840544703,0.348257192354304,1240905,1035529,1216407,0.000176859557702,0.000188562901953,236736,9432,11520840,721213,1645786,60846,3396902,121422
DailyTweets/corona_tweets_73.csv,0.263256982080123,-0.18407464512798,0.332594018943358,0.327605663709732,0.33980031734691,1030648,1015190,1052979,0.00019253733433,0.000188432851492,244090,9586,11764930,730799,1667890,60818,3442198,121298
DailyTweets/corona_tweets_74.csv,0.253917871626251,-0.225131390220363,0.377617124514042,0.252663185410876,0.369719690075082,1221534,817327,1195987,0.000187206034192,0.000221185261153,256284,8188,12021214,738987,1663932,60308,3453168,121514
DailyTweets/corona_tweets_75.csv,0.255531440719242,-0.244052603095833,0.367020447068305,0.245354214985534,0.387625337946161,1176716,786638,1242778,0.000191551168769,0.000224847928415,213760,5840,12234974,744827,1680602,61476,3482330,121952
DailyTweets/corona_tweets_76.csv,0.27120461578064,-0.219256142372453,0.347128586206972,0.257847310565033,0.395024103227996,1113039,826766,1266612,0.000198520740501,0.000218664856238,199840,6284,12434814,751111,1691456,61630,3519648,122414
DailyTweets/corona_tweets_77.csv,0.258959631812728,-0.227447342792898,0.386164960959393,0.241863200485224,0.371971838555382,1257440,787561,1211224,0.000177907256712,0.000235275628705,224522,9294,12659336,760405,1717120,62210,3577540,126830
DailyTweets/corona_tweets_78.csv,0.249629017097316,-0.208021522671262,0.394028360322757,0.233395597433794,0.372576042243448,868881,514666,821576,0.000205041586517,0.000272760302591,253360,11346,12912696,771751,1732374,61374,3677472,125970
DailyTweets/corona_tweets_79.csv,0.271577223192349,-0.232328923775522,0.380046161344665,0.256255205277205,0.36369863337813,1285006,866446,1229732,0.000178896231544,0.00020871803444,253930,10308,13166626,782059,1751116,60576,3700416,128318
DailyTweets/corona_tweets_80.csv,0.249451758729034,-0.244326211403778,0.387877602128659,0.253369228361246,0.358753169510095,1239075,809388,1146037,0.000171620993381,0.000221008600938,266194,9558,13432820,791617,1774308,60480,3792426,128942
DailyTweets/corona_tweets_81.csv,0.263009334037527,-0.298225421186177,0.378043759345271,0.252829766178606,0.369126474476123,1046720,700030,1022030,0.000193034316459,0.000344846464923,252326,7678,13685146,799295,1789236,61206,3859338,129556
DailyTweets/corona_tweets_82.csv,0.258712382268843,-0.265206107219496,0.461613526955601,0.200264030364481,0.338122442679918,1399717,607246,1025264,0.000165785859407,0.000328031020982,230430,7008,13915576,806303,1801728,60476,3886662,130462
DailyTweets/corona_tweets_83.csv,0.266151626203434,-0.237485350429577,0.409728070968887,0.21399210042312,0.376279828607993,1223026,638760,1123184,0.000178468147704,0.000268581388725,210694,6438,14126270,812741,1828192,60784,3948626,130914
DailyTweets/corona_tweets_84.csv,0.264202217197471,-0.236530733570713,0.400629139094434,0.228813084215721,0.370557776689846,1229131,701999,1136872,0.000180407437172,0.000239586320696,250186,9874,14376456,822615,1860420,64620,4027414,131922
DailyTweets/corona_tweets_85.csv,0.267307312752582,-0.239382312575647,0.401320673429995,0.217143917221036,0.38153540934897,1308793,708153,1244269,0.000177089523178,0.000246641817834,268614,10510,14645070,833125,1945098,64596,4108366,132028
DailyTweets/corona_tweets_86.csv,0.283267339808373,-0.266269337837843,0.384161891692003,0.224831683437899,0.391006424870098,1298045,759684,1321172,0.00018706598468,0.000254997233435,272672,9510,14917742,842635,1949300,67742,4193750,135768
DailyTweets/corona_tweets_87.csv,0.248503231529943,-0.282469845164206,0.408636635810864,0.233674836098267,0.357688528090869,1230447,703619,1077037,0.000176050762944,0.000283845722264,289386,9462,15207128,852097,2018118,68462,4281794,135718
DailyTweets/corona_tweets_88.csv,0.238760372229647,-0.362823552623125,0.376992183438121,0.300339723706602,0.322668092855277,1189157,947370,1017801,0.000174568474928,0.00033078440712,267254,8404,15474382,860501,2070102,68350,4377086,136588
DailyTweets/corona_tweets_89.csv,0.253900257050722,-0.300094706267313,0.435515140902325,0.237719775523563,0.326765083574112,1671312,912262,1253978,0.000151375053843,0.000299386101096,242922,6278,15717304,866779,2084934,69986,4453740,136414
DailyTweets/corona_tweets_90.csv,0.26526086401246,-0.235928441904995,0.398243162841691,0.214467423382637,0.387289413775673,1548872,834120,1506270,0.000157629831917,0.000246429440732,237158,6746,15954462,873525,2120434,70130,4536504,137112
DailyTweets/corona_tweets_91.csv,0.253327283802583,-0.233884575046084,0.434363297606408,0.228755258451751,0.336881443941841,1602083,843729,1242536,0.000156405951378,0.000242598078329,282414,13710,16236876,887235,2166994,67302,4638222,134858
DailyTweets/corona_tweets_92.csv,0.25245813241668,-0.24586222472119,0.382274602213578,0.229159770104929,0.388565627681492,1404220,841779,1427329,0.000166427019948,0.000236663154914,353292,10486,16587018,897694,2163268,67432,4686794,134252
DailyTweets/corona_tweets_93.csv,0.258815621005191,-0.225172531276591,0.393872386887577,0.263644098298044,0.342483514814379,1431400,958128,1244644,0.000165325514926,0.000203235577185,276874,12656,16867042,910377,2244450,68026,4827690,131898
DailyTweets/corona_tweets_94.csv,0.259171719981129,-0.228575469256068,0.395286946080191,0.291103109616416,0.313609944303394,1427378,1051171,1132443,0.000160420894102,0.000192613215035,358204,10182,17225246,920559,2263676,67256,4880708,131916
DailyTweets/corona_tweets_95.csv,0.288201164773664,-0.226121730649775,0.39326644680033,0.302111498301489,0.30462205489818,1318482,1012872,1021289,0.000181230135176,0.000193794666683,319238,8292,17544484,928851,2306984,68238,4942870,132342
DailyTweets/corona_tweets_96.csv,0.275511882001028,-0.214275545388961,0.390158453984539,0.270564769624448,0.339276776391013,1455332,1009235,1265538,0.000165803059519,0.000188963243531,257754,7914,17802238,936765,2368806,66428,5041044,131172
DailyTweets/corona_tweets_97.csv,0.260682930386073,-0.243512184422714,0.384011840747434,0.268355216325842,0.347632942926723,1511562,1056310,1368366,0.000157278571463,0.000193337650343,272658,6890,18074896,943655,2416070,66982,5119726,131970
